name,female,male,total,p_female,simulation
Kaʻaihue,32,29,61,0.5245901639344263,96
Kaʻākau,38,31,69,0.5507246376811594,96
Kaʻanāʻanā,76,65,141,0.5390070921985816,96
Kaʻaua/Kaʻauʻa,53,45,98,0.5408163265306123,96
Kaʻaukai,37,33,70,0.5285714285714286,96
Kaʻawa,23,30,53,0.4339622641509434,96
Kaʻili,59,35,94,0.6276595744680851,96
Kaʻilianu,28,23,51,0.5490196078431373,96
Kaiʻa,48,29,77,0.6233766233766234,96
Kaina,30,17,47,0.6382978723404256,96
Kaipo,27,15,42,0.6428571428571429,96
Kaiwi,54,43,97,0.5567010309278351,96
Kalā/Kala,31,18,49,0.6326530612244898,96
Kalama,63,65,128,0.4921875,96
Kalawaiʻa,52,47,99,0.5252525252525253,96
Kalehua,25,17,42,0.5952380952380952,96
Kalei,26,14,40,0.65,96
Kaleo,25,18,43,0.5813953488372093,96
Kalili,46,30,76,0.6052631578947368,96
Kalua,185,142,327,0.5657492354740061,96
Ahia,30,13,43,0.6976744186046512,97
Alapaʻi,27,25,52,0.5192307692307693,97
Haʻaheo,13,24,37,0.35135135135135137,97
Hana,68,27,95,0.7157894736842105,97
Haole,28,18,46,0.6086956521739131,97
Hina,22,23,45,0.4888888888888889,97
ʻEhu,30,17,47,0.6382978723404256,97
Kahananui,56,39,95,0.5894736842105263,97
Kaheana,52,29,81,0.6419753086419753,97
Kahele,68,65,133,0.5112781954887218,97
Kahili/Kāhili,25,17,42,0.5952380952380952,97
Kahinu,33,20,53,0.6226415094339622,97
Kahue,82,65,147,0.5578231292517006,97
Kahuhu,25,15,40,0.625,97
Kaʻaeʻa,23,19,42,0.5476190476190477,97
Kaʻahanui,32,23,55,0.5818181818181818,97
Kaʻai,31,31,62,0.5,97
Kaʻaihue,38,23,61,0.6229508196721312,97
Kaʻākau,41,28,69,0.5942028985507246,97
Kaʻanāʻanā,72,69,141,0.5106382978723404,97
Kaʻaua/Kaʻauʻa,55,43,98,0.5612244897959183,97
Kaʻaukai,42,28,70,0.6,97
Kaʻawa,32,21,53,0.6037735849056604,97
Kaʻili,57,37,94,0.6063829787234043,97
Kaʻilianu,30,21,51,0.5882352941176471,97
Kaiʻa,42,35,77,0.5454545454545454,97
Kaina,27,20,47,0.574468085106383,97
Kaipo,21,21,42,0.5,97
Kaiwi,57,40,97,0.5876288659793815,97
Kalā/Kala,26,23,49,0.5306122448979592,97
Kalama,87,41,128,0.6796875,97
Kalawaiʻa,65,34,99,0.6565656565656566,97
Kalehua,26,16,42,0.6190476190476191,97
Kalei,24,16,40,0.6,97
Kaleo,24,19,43,0.5581395348837209,97
Kalili,37,39,76,0.4868421052631579,97
Kalua,186,141,327,0.5688073394495413,97
Ahia,24,19,43,0.5581395348837209,98
Alapaʻi,35,17,52,0.6730769230769231,98
Haʻaheo,24,13,37,0.6486486486486487,98
Hana,50,45,95,0.5263157894736842,98
Haole,20,26,46,0.43478260869565216,98
Hina,20,25,45,0.4444444444444444,98
ʻEhu,30,17,47,0.6382978723404256,98
Kahananui,53,42,95,0.5578947368421052,98
Kaheana,42,39,81,0.5185185185185185,98
Kahele,80,53,133,0.6015037593984962,98
Kahili/Kāhili,26,16,42,0.6190476190476191,98
Kahinu,29,24,53,0.5471698113207547,98
Kahue,81,66,147,0.5510204081632653,98
Kahuhu,21,19,40,0.525,98
Kaʻaeʻa,24,18,42,0.5714285714285714,98
Kaʻahanui,33,22,55,0.6,98
Kaʻai,39,23,62,0.6290322580645161,98
Kaʻaihue,41,20,61,0.6721311475409836,98
Kaʻākau,48,21,69,0.6956521739130435,98
Kaʻanāʻanā,87,54,141,0.6170212765957447,98
Kaʻaua/Kaʻauʻa,62,36,98,0.6326530612244898,98
Kaʻaukai,41,29,70,0.5857142857142857,98
Kaʻawa,31,22,53,0.5849056603773585,98
Kaʻili,57,37,94,0.6063829787234043,98
Kaʻilianu,30,21,51,0.5882352941176471,98
Kaiʻa,46,31,77,0.5974025974025974,98
Kaina,29,18,47,0.6170212765957447,98
Kaipo,27,15,42,0.6428571428571429,98
Kaiwi,48,49,97,0.4948453608247423,98
Kalā/Kala,32,17,49,0.6530612244897959,98
Kalama,71,57,128,0.5546875,98
Kalawaiʻa,50,49,99,0.5050505050505051,98
Kalehua,25,17,42,0.5952380952380952,98
Kalei,24,16,40,0.6,98
Kaleo,25,18,43,0.5813953488372093,98
Kalili,45,31,76,0.5921052631578947,98
Kalua,184,143,327,0.5626911314984709,98
Ahia,22,21,43,0.5116279069767442,99
Alapaʻi,31,21,52,0.5961538461538461,99
Haʻaheo,27,10,37,0.7297297297297297,99
Hana,51,44,95,0.5368421052631579,99
Haole,28,18,46,0.6086956521739131,99
Hina,33,12,45,0.7333333333333333,99
ʻEhu,28,19,47,0.5957446808510638,99
Kahananui,49,46,95,0.5157894736842106,99
Kaheana,51,30,81,0.6296296296296297,99
Kahele,66,67,133,0.49624060150375937,99
Kahili/Kāhili,27,15,42,0.6428571428571429,99
Kahinu,29,24,53,0.5471698113207547,99
Kahue,88,59,147,0.5986394557823129,99
Kahuhu,17,23,40,0.425,99
Kaʻaeʻa,24,18,42,0.5714285714285714,99
Kaʻahanui,31,24,55,0.5636363636363636,99
Kaʻai,33,29,62,0.532258064516129,99
Kaʻaihue,35,26,61,0.5737704918032787,99
Kaʻākau,33,36,69,0.4782608695652174,99
Kaʻanāʻanā,91,50,141,0.6453900709219859,99
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,99
Kaʻaukai,43,27,70,0.6142857142857143,99
Kaʻawa,32,21,53,0.6037735849056604,99
Kaʻili,54,40,94,0.574468085106383,99
Kaʻilianu,31,20,51,0.6078431372549019,99
Kaiʻa,46,31,77,0.5974025974025974,99
Kaina,27,20,47,0.574468085106383,99
Kaipo,24,18,42,0.5714285714285714,99
Kaiwi,54,43,97,0.5567010309278351,99
Kalā/Kala,35,14,49,0.7142857142857143,99
Kalama,64,64,128,0.5,99
Kalawaiʻa,59,40,99,0.5959595959595959,99
Kalehua,28,14,42,0.6666666666666666,99
Kalei,26,14,40,0.65,99
Kaleo,32,11,43,0.7441860465116279,99
Kalili,43,33,76,0.5657894736842105,99
Kalua,185,142,327,0.5657492354740061,99
Ahia,17,26,43,0.3953488372093023,100
Alapaʻi,31,21,52,0.5961538461538461,100
Haʻaheo,21,16,37,0.5675675675675675,100
Hana,59,36,95,0.6210526315789474,100
Haole,20,26,46,0.43478260869565216,100
Hina,30,15,45,0.6666666666666666,100
ʻEhu,32,15,47,0.6808510638297872,100
Kahananui,54,41,95,0.5684210526315789,100
Kaheana,49,32,81,0.6049382716049383,100
Kahele,85,48,133,0.6390977443609023,100
Kahili/Kāhili,25,17,42,0.5952380952380952,100
Kahinu,33,20,53,0.6226415094339622,100
Kahue,80,67,147,0.54421768707483,100
Kahuhu,22,18,40,0.55,100
Kaʻaeʻa,20,22,42,0.47619047619047616,100
Kaʻahanui,27,28,55,0.4909090909090909,100
Kaʻai,36,26,62,0.5806451612903226,100
Kaʻaihue,36,25,61,0.5901639344262295,100
Kaʻākau,43,26,69,0.6231884057971014,100
Kaʻanāʻanā,76,65,141,0.5390070921985816,100
Kaʻaua/Kaʻauʻa,62,36,98,0.6326530612244898,100
Kaʻaukai,39,31,70,0.5571428571428572,100
Kaʻawa,34,19,53,0.6415094339622641,100
Kaʻili,53,41,94,0.5638297872340425,100
Kaʻilianu,28,23,51,0.5490196078431373,100
Kaiʻa,46,31,77,0.5974025974025974,100
Kaina,27,20,47,0.574468085106383,100
Kaipo,23,19,42,0.5476190476190477,100
Kaiwi,56,41,97,0.5773195876288659,100
Kalā/Kala,32,17,49,0.6530612244897959,100
Kalama,68,60,128,0.53125,100
Kalawaiʻa,61,38,99,0.6161616161616161,100
Kalehua,23,19,42,0.5476190476190477,100
Kalei,24,16,40,0.6,100
Kaleo,23,20,43,0.5348837209302325,100
Kalili,42,34,76,0.5526315789473685,100
Kalua,197,130,327,0.6024464831804281,100
